0,64749.208000,-46.501,-46.545,-237.220,96.132,-369.159,-293.194,1.500,-9.240,-9.220
1,64749.235000,-45.522,-47.557,-237.220,100.072,-370.161,-294.247,0.500,-6.240,-5.220
2,64749.250000,-45.522,-46.545,-236.232,100.134,-373.062,-296.214,0.500,-7.240,-5.220
